year,product_id,total_sales,sales_north_america,sales_europe,sales_asia,sales_south_america,sales_africa,average_price
2034,product_65287fc1,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_3c5975c2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_56091b71,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_ff695055,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_4cdd83fb,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_e331b199,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_7e2bcc9c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_6b7b7421,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_37e29ca8,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_48a28497,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_f83c6a88,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_7eb7604f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_4fb4341d,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_82c2e6a6,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_3cfb98bb,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_b03f04ad,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_7b13268c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_b170c297,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_5ab77e9a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_a45199b2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_276a9745,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_6fe6d02e,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_27a96da5,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_1b2939c5,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_7cdd734b,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_8224f82e,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_ac1572de,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_42c7f523,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_4b9d7a80,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_24a9f40a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_9d01910f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_d72f426a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_dbbc945c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_1f986a57,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_ec801bf1,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_d1c10ca2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_de414446,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_26f0fe2d,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_40499e97,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_403670ea,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_c43bd929,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_1fb5701d,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_66836572,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_94e5dc11,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_21fa5bb2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_d41f2584,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_b15b1e88,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_8c6374c8,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_4c80de22,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_1991421c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_e07a5c55,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_878592ae,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_993c527c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_aded18d8,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_4e47a83f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_b76dec0f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_842c398a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_e63f94a7,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_536a38c3,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_9c47791c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_e306863f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_e7d0478a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_6724c83c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_2ad92f00,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_aaa52efe,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_b00e14f5,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_35e9b046,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_62357244,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_817bdefe,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_8dbf2b08,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_433cd2ea,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2034,product_5b70f7a9,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_9f74363b,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_baa67657,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_3cd35d28,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_0a763bab,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_95750f15,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_1b017aa3,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_e03cc149,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_998db6f7,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_33079407,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b693e508,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_7c43ff56,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_9455944c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_4e0cb4d1,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_28d6d0ac,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_5260e736,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_04f0ef75,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_32920e47,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_7b5e70f4,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_41528ecf,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_76417887,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_da528f5e,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_76895992,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_745230f2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_87b83055,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_a7d880c1,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_ba4bb53d,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_38ad6f91,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_787e00fe,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_d38ad9f0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_9f0128be,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_39e59058,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_614f7bb2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_65287fc1,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_3c5975c2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_56091b71,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_ff695055,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_4cdd83fb,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_e331b199,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_7e2bcc9c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_6b7b7421,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_37e29ca8,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_48a28497,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_f83c6a88,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_7eb7604f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_4fb4341d,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_82c2e6a6,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_3cfb98bb,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b03f04ad,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_7b13268c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b170c297,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_5ab77e9a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_a45199b2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_276a9745,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_6fe6d02e,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_27a96da5,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_1b2939c5,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_7cdd734b,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_8224f82e,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_ac1572de,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_42c7f523,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_4b9d7a80,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_24a9f40a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_9d01910f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_d72f426a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_dbbc945c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_1f986a57,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_ec801bf1,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_d1c10ca2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_de414446,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_26f0fe2d,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_40499e97,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_403670ea,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_c43bd929,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_1fb5701d,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_66836572,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_94e5dc11,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_21fa5bb2,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_d41f2584,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b15b1e88,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_8c6374c8,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_4c80de22,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_1991421c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_e07a5c55,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_878592ae,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_993c527c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_aded18d8,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_4e47a83f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b76dec0f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_842c398a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_e63f94a7,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_536a38c3,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_9c47791c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_e306863f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_e7d0478a,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_6724c83c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_2ad92f00,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_aaa52efe,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b00e14f5,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_35e9b046,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_62357244,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_817bdefe,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_8dbf2b08,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_433cd2ea,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_5b70f7a9,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_29baf5e6,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_2cde2444,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b3130934,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_aa17e895,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_68717c12,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_ed7d4b21,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_5b9ba428,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_41c13ddd,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_81d70445,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_ffc2420c,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b57dfc2f,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_ec8b70c9,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_b6e050f7,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_cf29f777,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_acb100d1,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2035,product_e00d0cb9,0.0,0.0,0.0,0.0,0.0,0.0,116.0
